index,Account_No,DATE,TRANSACTION_DETAILS,WITHDRAWAL_AMT,DEPOSIT_AMT,BALANCE_AMT,year,month,day,type,AMOUNT,receiver_Account
185,409000611074',2018-05-07,INDO GIBL Indiaforensic STL05051,387749.0,0.0,948620.0,2018,5,7,DEBIT,387749.0,C1225616405
186,409000611074',2018-05-07,INDO GIBL Indiaforensic STL06051,101050.0,0.0,847570.0,2018,5,7,PAYEMENT,101050.0,C1504109395
187,409000611074',2018-05-07,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1347570.0,2018,5,7,CASH_IN,500000.0,C1531333864
188,409000611074',2018-05-08,INDO GIBL Indiaforensic STL07051,392900.0,0.0,954670.0,2018,5,8,DEBIT,392900.0,C985934102
189,409000611074',2018-05-09,INDO GIBL Indiaforensic STL08051,290350.0,0.0,664320.0,2018,5,9,CASH_OUT,290350.0,C564160838
190,409000611074',2018-05-09,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1164320.0,2018,5,9,CHECK_CASHING,500000.0,C453211571
191,409000611074',2018-05-09,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1664320.0,2018,5,9,CHECK_CASHING,500000.0,C932583850
192,409000611074',2018-05-10,INDO GIBL Indiaforensic STL09051,365625.0,0.0,1298695.0,2018,5,10,CHECK_WITHDRAWAL,365625.0,C1971489295
193,409000611074',2018-05-11,INDO GIBL Indiaforensic STL10051,352850.0,0.0,945845.0,2018,5,11,CHECK_WITHDRAWAL,352850.0,C2083562754
194,409000611074',2018-05-11,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1445845.0,2018,5,11,CHECK_CASHING,500000.0,C985934102
195,409000611074',2018-05-14,INDO GIBL Indiaforensic STL11051,345749.0,0.0,1100096.0,2018,5,14,PAYEMENT,345749.0,C1170794006
196,409000611074',2018-05-14,INDO GIBL Indiaforensic STL12051,225300.0,0.0,874796.0,2018,5,14,CASH_OUT,225300.0,C1740000325
197,409000611074',2018-05-14,INDO GIBL Indiaforensic STL13051,10000.0,0.0,864796.0,2018,5,14,CHECK_WITHDRAWAL,10000.0,C248609774
198,409000611074',2018-05-14,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1364796.0,2018,5,14,CHECK_CASHING,500000.0,C453211571
199,409000611074',2018-05-15,INDO GIBL Indiaforensic STL14051,823240.0,0.0,541556.0,2018,5,15,DEBIT,823240.0,C1360767589
200,409000611074',2018-05-15,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1041556.0,2018,5,15,TRANSFER,500000.0,C451111351
201,409000611074',2018-05-15,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1541556.0,2018,5,15,TRANSFER,500000.0,C747464370
202,409000611074',2018-05-16,INDO GIBL Indiaforensic STL15051,785049.0,0.0,756507.0,2018,5,16,DEBIT,785049.0,C796533847
203,409000611074',2018-05-17,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1256507.0,2018,5,17,TRANSFER,500000.0,C240650537
204,409000611074',2018-05-17,INDO GIBL Indiaforensic STL16051,403100.0,0.0,853407.0,2018,5,17,CASH_OUT,403100.0,C357863579
205,409000611074',2018-05-17,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1353407.0,2018,5,17,CHECK_CASHING,500000.0,C401424608
206,409000611074',2018-05-18,INDO GIBL Indiaforensic STL17051,459800.0,0.0,893607.0,2018,5,18,PAYEMENT,459800.0,C757108857
207,409000611074',2018-05-18,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1393607.0,2018,5,18,TRANSFER,500000.0,C1688019098
208,409000611074',2018-05-19,INDO GIBL Indiaforensic STL18051,373850.0,0.0,1019757.0,2018,5,19,DEBIT,373850.0,C1789550256
209,409000611074',2018-05-21,INDO GIBL Indiaforensic STL19051,265500.0,0.0,754257.0,2018,5,21,DEBIT,265500.0,C476402209
210,409000611074',2018-05-21,INDO GIBL Indiaforensic STL20051,25700.0,0.0,728557.0,2018,5,21,CASH_OUT,25700.0,C985934102
211,409000611074',2018-05-21,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1228557.0,2018,5,21,CASH_IN,500000.0,C557041912
212,409000611074',2018-05-22,INDO GIBL Indiaforensic STL21051,376125.0,0.0,852432.0,2018,5,22,DEBIT,376125.0,C401424608
213,409000611074',2018-05-22,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1352432.0,2018,5,22,CASH_IN,500000.0,C1360767589
214,409000611074',2018-05-23,INDO GIBL Indiaforensic STL22051,265250.0,0.0,1087182.0,2018,5,23,DEBIT,265250.0,C747464370
215,409000611074',2018-05-24,INDO GIBL Indiaforensic STL23051,119100.0,0.0,968082.0,2018,5,24,DEBIT,119100.0,C33524623
216,409000611074',2018-05-24,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1468082.0,2018,5,24,TRANSFER,500000.0,C1297685781
217,409000611074',2018-05-25,INDO GIBL Indiaforensic STL24051,93350.0,0.0,1374732.0,2018,5,25,CHECK_WITHDRAWAL,93350.0,C451111351
218,409000611074',2018-05-28,INDO GIBL Indiaforensic STL25051,201000.0,0.0,1173732.0,2018,5,28,PAYEMENT,201000.0,M1555990397
219,409000611074',2018-05-28,INDO GIBL Indiaforensic STL26051,80475.0,0.0,1093257.0,2018,5,28,CHECK_WITHDRAWAL,80475.0,M1291367132
220,409000611074',2018-05-28,INDO GIBL Indiaforensic STL27051,27200.0,0.0,1066057.0,2018,5,28,CHECK_WITHDRAWAL,27200.0,M1479140596
221,409000611074',2018-05-28,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1566057.0,2018,5,28,TRANSFER,500000.0,M1275028674
222,409000611074',2018-05-29,INDO GIBL Indiaforensic STL28051,364100.0,0.0,1201957.0,2018,5,29,PAYEMENT,364100.0,M204805934
223,409000611074',2018-05-30,INDO GIBL Indiaforensic STL29051,341200.0,0.0,860757.0,2018,5,30,CASH_OUT,341200.0,M1019484860
224,409000611074',2018-05-30,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1360757.0,2018,5,30,CHECK_CASHING,500000.0,M1640899500
225,409000611074',2018-05-31,INDO GIBL Indiaforensic STL30051,234600.0,0.0,1126157.0,2018,5,31,PAYEMENT,234600.0,M473666452
226,409000611074',2018-06-01,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1626157.0,2018,6,1,CASH_IN,500000.0,M2138005960
227,409000611074',2018-06-01,INDO GIBL Indiaforensic STL31051,78000.0,0.0,1548157.0,2018,6,1,CASH_OUT,78000.0,C510113906
228,409000611074',2018-06-02,INDO GIBL Indiaforensic STL01061,353500.0,0.0,1194657.0,2018,6,2,PAYEMENT,353500.0,M67730604
229,409000611074',2018-06-04,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1694657.0,2018,6,4,CASH_IN,500000.0,M710623214
230,409000611074',2018-06-04,INDO GIBL Indiaforensic STL02061,402850.0,0.0,1291807.0,2018,6,4,PAYEMENT,402850.0,C1810132623
231,409000611074',2018-06-05,INDO GIBL Indiaforensic STL04061,578750.0,0.0,713057.0,2018,6,5,PAYEMENT,578750.0,C476402209
232,409000611074',2018-06-06,INDO GIBL Indiaforensic STL05061,251200.0,0.0,461857.0,2018,6,6,DEBIT,251200.0,C1096283470
233,409000611074',2018-06-06,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,961857.0,2018,6,6,CASH_IN,500000.0,C75457651
234,409000611074',2018-06-06,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1461857.0,2018,6,6,CHECK_CASHING,500000.0,M1896552614
235,409000611074',2018-06-07,INDO GIBL Indiaforensic STL06061,217075.0,0.0,1244782.0,2018,6,7,CASH_OUT,217075.0,M1033856359
236,409000611074',2018-06-08,INDO GIBL Indiaforensic STL07061,491005.0,0.0,753777.0,2018,6,8,CHECK_WITHDRAWAL,491005.0,C451111351
237,409000611074',2018-06-11,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1253777.0,2018,6,11,CHECK_CASHING,500000.0,M904253669
238,409000611074',2018-06-11,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1753777.0,2018,6,11,CASH_IN,500000.0,M1431710377
239,409000611074',2018-06-11,INDO GIBL Indiaforensic STL08061,626600.0,0.0,1127177.0,2018,6,11,PAYEMENT,626600.0,M2116511124
240,409000611074',2018-06-11,INDO GIBL Indiaforensic STL09061,340074.0,0.0,787103.0,2018,6,11,DEBIT,340074.0,M1348916831
241,409000611074',2018-06-11,INDO GIBL Indiaforensic STL10061,24176.0,0.0,762927.0,2018,6,11,CHECK_WITHDRAWAL,24176.0,M125644421
242,409000611074',2018-06-12,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1262927.0,2018,6,12,CHECK_CASHING,500000.0,M1493158871
243,409000611074',2018-06-12,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1762927.0,2018,6,12,TRANSFER,500000.0,M1806880779
244,409000611074',2018-06-12,INDO GIBL Indiaforensic STL11061,793251.0,0.0,969676.0,2018,6,12,CASH_OUT,793251.0,M446445803
245,409000611074',2018-06-13,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1469676.0,2018,6,13,CHECK_CASHING,500000.0,M1280603381
246,409000611074',2018-06-13,INDO GIBL Indiaforensic STL12061,717850.0,0.0,751826.0,2018,6,13,PAYEMENT,717850.0,M1424108509
247,409000611074',2018-06-13,INDO GIBL Indiaforensic STL27041,32000.0,0.0,719826.0,2018,6,13,CHECK_WITHDRAWAL,32000.0,M1414013111
248,409000611074',2018-06-13,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1219826.0,2018,6,13,CASH_IN,500000.0,M778162712
249,409000611074',2018-06-14,FDRL/INTERNAL FUND TRANSFE,0.0,1000000.0,2219826.0,2018,6,14,CASH_IN,1000000.0,M548482954
250,409000611074',2018-06-14,INDO GIBL Indiaforensic STL13061,533800.0,0.0,1686026.0,2018,6,14,DEBIT,533800.0,M777341499
251,409000611074',2018-06-15,INDO GIBL Indiaforensic STL14061,559730.0,0.0,1126296.0,2018,6,15,CASH_OUT,559730.0,C972765878
252,409000611074',2018-06-15,FDRL/INTERNAL FUND TRANSFE,0.0,1000000.0,2126296.0,2018,6,15,TRANSFER,1000000.0,C1007251739
253,409000611074',2018-06-18,INDO GIBL Indiaforensic STL17061,52250.0,0.0,2074046.0,2018,6,18,CASH_OUT,52250.0,M1378497201
254,409000611074',2018-06-18,INDO GIBL Indiaforensic STL16061,140750.0,0.0,1933296.0,2018,6,18,CASH_OUT,140750.0,M1577167234
255,409000611074',2018-06-18,INDO GIBL Indiaforensic STL15061,325200.0,0.0,1608096.0,2018,6,18,CHECK_WITHDRAWAL,325200.0,M1591916281
256,409000611074',2018-06-19,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,2108096.0,2018,6,19,CHECK_CASHING,500000.0,M1884231057
257,409000611074',2018-06-19,INDO GIBL Indiaforensic STL18061,709200.0,0.0,1398896.0,2018,6,19,DEBIT,709200.0,M333793193
258,409000611074',2018-06-20,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1898896.0,2018,6,20,TRANSFER,500000.0,M937277082
259,409000611074',2018-06-20,INDO GIBL Indiaforensic STL19061,689650.0,0.0,1209246.0,2018,6,20,CHECK_WITHDRAWAL,689650.0,M234740890
260,409000611074',2018-06-21,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1709246.0,2018,6,21,TRANSFER,500000.0,C1076835071
261,409000611074',2018-06-21,INDO GIBL Indiaforensic STL20061,386200.0,0.0,1323046.0,2018,6,21,CASH_OUT,386200.0,M179294202
262,409000611074',2018-06-22,INDO GIBL Indiaforensic STL21061,434905.0,0.0,888141.0,2018,6,22,CASH_OUT,434905.0,M593103894
263,409000611074',2018-06-22,FDRL/INTERNAL FUND TRANSFE,0.0,1000000.0,1888141.0,2018,6,22,CHECK_CASHING,1000000.0,M1601935322
264,409000611074',2018-06-25,INDO GIBL Indiaforensic STL24061,6050.0,0.0,1882091.0,2018,6,25,CASH_OUT,6050.0,M1803093683
265,409000611074',2018-06-25,INDO GIBL Indiaforensic STL23061,115051.0,0.0,1767040.0,2018,6,25,CASH_OUT,115051.0,M962287291
266,409000611074',2018-06-25,INDO GIBL Indiaforensic STL22061,242750.0,0.0,1524290.0,2018,6,25,DEBIT,242750.0,M109069556
267,409000611074',2018-06-25,TRF FROM  Indiaforensic SERVICES,0.0,500000.0,2024290.0,2018,6,25,TRANSFER,500000.0,M828326869
268,409000611074',2018-06-26,INDO GIBL Indiaforensic STL25061,261438.0,0.0,1762852.0,2018,6,26,PAYEMENT,261438.0,M1817789863
269,409000611074',2018-06-27,INDO GIBL Indiaforensic STL26061,528175.0,0.0,1234677.0,2018,6,27,CASH_OUT,528175.0,M1678709153
270,409000611074',2018-06-28,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1734677.0,2018,6,28,TRANSFER,500000.0,C1297685781
271,409000611074',2018-06-28,GIBLRBL INC INDO REM27061,2640.0,0.0,1732037.0,2018,6,28,DEBIT,2640.0,M2016828666
272,409000611074',2018-06-28,INDO MFL STL270618,344750.0,0.0,1387287.0,2018,6,28,PAYEMENT,344750.0,M1064154107
273,409000611074',2018-06-29,Indfor INCOME INDO REMI28061,2160.0,0.0,1385127.0,2018,6,29,CASH_OUT,2160.0,M415565467
274,409000611074',2018-06-29,INDO GIBL Indiaforensic STL28061,410181.0,0.0,974946.0,2018,6,29,DEBIT,410181.0,C1335050193
275,409000611074',2018-06-29,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1474946.0,2018,6,29,CHECK_CASHING,500000.0,M1214133948
276,409000611074',2018-06-30,Indfor INCOME INDO REMI29061,1320.0,0.0,1473626.0,2018,6,30,CASH_OUT,1320.0,C1335050193
277,409000611074',2018-06-30,INDO GIBL Indiaforensic STL29061,176050.0,0.0,1297576.0,2018,6,30,CASH_OUT,176050.0,M782228073
278,409000611074',2018-07-02,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1797576.0,2018,7,2,CHECK_CASHING,500000.0,M391506011
279,409000611074',2018-07-02,Indfor INCOME INDO REMI30061,960.0,0.0,1796616.0,2018,7,2,DEBIT,960.0,C1789550256
280,409000611074',2018-07-02,INDO GIBL Indiaforensic STL30061,200250.0,0.0,1596366.0,2018,7,2,DEBIT,200250.0,C75457651
281,409000611074',2018-07-02,Indfor INCOME INDO REMI01071,120.0,0.0,1596246.0,2018,7,2,PAYEMENT,120.0,C920011586
282,409000611074',2018-07-02,INDO GIBL Indiaforensic STL01071,10000.0,0.0,1586246.0,2018,7,2,CASH_OUT,10000.0,C1740000325
283,409000611074',2018-07-04,Indfor INCOME INDO REMI02071,2280.0,0.0,1583966.0,2018,7,4,DEBIT,2280.0,C2083562754
284,409000611074',2018-07-04,INDO GIBL Indiaforensic STL02071,282208.0,0.0,1301758.0,2018,7,4,CHECK_WITHDRAWAL,282208.0,C1740000325
285,409000611074',2018-07-04,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1801758.0,2018,7,4,TRANSFER,500000.0,C985934102
286,409000611074',2018-07-04,Indfor INCOME INDO REMI03071,2280.0,0.0,1799478.0,2018,7,4,CHECK_WITHDRAWAL,2280.0,C1335050193
287,409000611074',2018-07-04,INDO GIBL Indiaforensic STL03071,323700.0,0.0,1475778.0,2018,7,4,PAYEMENT,323700.0,C757108857
288,409000611074',2018-07-05,Indfor INCOME INDO REMI04071,3840.0,0.0,1471938.0,2018,7,5,PAYEMENT,3840.0,C1360767589
289,409000611074',2018-07-05,INDO GIBL Indiaforensic STL04071,528300.0,0.0,943638.0,2018,7,5,CHECK_WITHDRAWAL,528300.0,C1590550415
290,409000611074',2018-07-06,Indfor INCOME INDO REMI05071,2520.0,0.0,941118.0,2018,7,6,PAYEMENT,2520.0,C1360767589
291,409000611074',2018-07-06,INDO GIBL Indiaforensic STL05071,431899.0,0.0,509219.0,2018,7,6,DEBIT,431899.0,M352776719
292,409000611074',2018-07-06,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1009219.0,2018,7,6,CASH_IN,500000.0,M1112527632
293,409000611074',2018-07-07,Indfor INCOME INDO REMI06071,2640.0,0.0,1006579.0,2018,7,7,DEBIT,2640.0,M955324150
294,409000611074',2018-07-07,INDO GIBL Indiaforensic STL06071,295000.0,0.0,711579.0,2018,7,7,CASH_OUT,295000.0,M1852661033
295,409000611074',2018-07-07,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1211579.0,2018,7,7,TRANSFER,500000.0,M1814423236
296,409000611074',2018-07-09,Indfor INCOME INDO REMI08071,120.0,0.0,1211459.0,2018,7,9,CASH_OUT,120.0,C1688019098
297,409000611074',2018-07-09,INDO GIBL Indiaforensic STL08071,30700.0,0.0,1180759.0,2018,7,9,CASH_OUT,30700.0,M1218519094
298,409000611074',2018-07-09,Indfor INCOME INDO REMI07071,1200.0,0.0,1179559.0,2018,7,9,PAYEMENT,1200.0,M1894758168
299,409000611074',2018-07-09,INDO GIBL Indiaforensic STL07071,213225.0,0.0,966334.0,2018,7,9,DEBIT,213225.0,M1242688388
300,409000611074',2018-07-09,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1466334.0,2018,7,9,CHECK_CASHING,500000.0,C665576141
301,409000611074',2018-07-10,Indfor INCOME INDO REMI09071,4800.0,0.0,1461534.0,2018,7,10,CASH_OUT,4800.0,M1316005672
302,409000611074',2018-07-10,INDO GIBL Indiaforensic STL09071,809926.0,0.0,651608.0,2018,7,10,PAYEMENT,809926.0,C401424608
303,409000611074',2018-07-10,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1151608.0,2018,7,10,CASH_IN,500000.0,M1463022229
304,409000611074',2018-07-11,Indfor INCOME INDO REMI10071,2640.0,0.0,1148968.0,2018,7,11,CHECK_WITHDRAWAL,2640.0,M1455855843
305,409000611074',2018-07-11,INDO GIBL Indiaforensic STL10071,435225.0,0.0,713743.0,2018,7,11,DEBIT,435225.0,M256346753
306,409000611074',2018-07-11,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1213743.0,2018,7,11,CHECK_CASHING,500000.0,C466505482
307,409000611074',2018-07-12,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1713743.0,2018,7,12,CASH_IN,500000.0,M2145896000
308,409000611074',2018-07-12,Indfor INCOME INDO REMI11071,4560.0,0.0,1709183.0,2018,7,12,PAYEMENT,4560.0,C1750905143
309,409000611074',2018-07-12,INDO GIBL Indiaforensic STL11071,828988.0,0.0,880195.0,2018,7,12,PAYEMENT,828988.0,M852026681
310,409000611074',2018-07-12,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1380195.0,2018,7,12,CASH_IN,500000.0,M94919826
311,409000611074',2018-07-13,Indfor INCOME INDO REMI12071,3120.0,0.0,1377075.0,2018,7,13,PAYEMENT,3120.0,M1201004240
312,409000611074',2018-07-13,INDO GIBL Indiaforensic STL12071,447455.0,0.0,929620.0,2018,7,13,CHECK_WITHDRAWAL,447455.0,M349259569
313,409000611074',2018-07-13,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1429620.0,2018,7,13,TRANSFER,500000.0,M1204088028
314,409000611074',2018-07-13,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1629620.0,2018,7,13,TRANSFER,200000.0,M1552221437
315,409000611074',2018-07-16,Indfor INCOME INDO REMI15071,360.0,0.0,1629260.0,2018,7,16,CHECK_WITHDRAWAL,360.0,M1685407532
316,409000611074',2018-07-16,INDO GIBL Indiaforensic STL15071,69800.0,0.0,1559460.0,2018,7,16,CHECK_WITHDRAWAL,69800.0,M1272051933
317,409000611074',2018-07-16,Indfor INCOME INDO REMI14071,840.0,0.0,1558620.0,2018,7,16,CASH_OUT,840.0,M1041547629
318,409000611074',2018-07-16,INDO GIBL Indiaforensic STL14071,121300.0,0.0,1437320.0,2018,7,16,PAYEMENT,121300.0,M2018220300
319,409000611074',2018-07-16,Indfor INCOME INDO REMI13071,3000.0,0.0,1434320.0,2018,7,16,CHECK_WITHDRAWAL,3000.0,M633079302
320,409000611074',2018-07-16,INDO GIBL Indiaforensic STL13071,505300.0,0.0,929020.0,2018,7,16,DEBIT,505300.0,M2033268925
321,409000611074',2018-07-17,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1129020.0,2018,7,17,CASH_IN,200000.0,M1545077099
322,409000611074',2018-07-17,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1629020.0,2018,7,17,CASH_IN,500000.0,M1135278099
323,409000611074',2018-07-17,Indfor INCOME INDO REMI16071,4080.0,0.0,1624940.0,2018,7,17,CASH_OUT,4080.0,M1268974304
324,409000611074',2018-07-17,INDO GIBL Indiaforensic STL16071,717000.0,0.0,907940.0,2018,7,17,DEBIT,717000.0,M451312813
325,409000611074',2018-07-17,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1107940.0,2018,7,17,CASH_IN,200000.0,M2081000371
326,409000611074',2018-07-17,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1307940.0,2018,7,17,CASH_IN,200000.0,C655381473
327,409000611074',2018-07-18,Indfor INCOME INDO REMI17071,3960.0,0.0,1303980.0,2018,7,18,CASH_OUT,3960.0,M1178290888
328,409000611074',2018-07-18,INDO GIBL Indiaforensic STL17071,581900.0,0.0,722080.0,2018,7,18,DEBIT,581900.0,C1291286504
329,409000611074',2018-07-18,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,922080.0,2018,7,18,CHECK_CASHING,200000.0,M251664534
330,409000611074',2018-07-18,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1122080.0,2018,7,18,CHECK_CASHING,200000.0,C485041780
331,409000611074',2018-07-18,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1322080.0,2018,7,18,CHECK_CASHING,200000.0,C476800120
332,409000611074',2018-07-18,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1522080.0,2018,7,18,CHECK_CASHING,200000.0,M1141500277
333,409000611074',2018-07-19,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1722080.0,2018,7,19,CHECK_CASHING,200000.0,M712410791
334,409000611074',2018-07-19,FDRL/INTERNAL FUND TRANSFE,0.0,200000.0,1922080.0,2018,7,19,CASH_IN,200000.0,M2126723403
335,409000611074',2018-07-19,Indfor INCOME INDO REMI18071,3600.0,0.0,1918480.0,2018,7,19,PAYEMENT,3600.0,C747464370
336,409000611074',2018-07-19,INDO GIBL Indiaforensic STL18071,663350.0,0.0,1255130.0,2018,7,19,CASH_OUT,663350.0,M824881806
337,409000611074',2018-07-20,Indfor INCOME INDO REMI19071,1440.0,0.0,1253690.0,2018,7,20,CHECK_WITHDRAWAL,1440.0,C20671747
338,409000611074',2018-07-20,INDO GIBL Indiaforensic STL19071,135800.0,0.0,1117890.0,2018,7,20,CHECK_WITHDRAWAL,135800.0,M663466110
339,409000611074',2018-07-20,FDRL/INTERNAL FUND TRANSFE,0.0,300000.0,1417890.0,2018,7,20,CASH_IN,300000.0,M864138492
340,409000611074',2018-07-21,Indfor INCOME INDO REMI20071,3600.0,0.0,1414290.0,2018,7,21,CHECK_WITHDRAWAL,3600.0,M295180183
341,409000611074',2018-07-21,INDO GIBL Indiaforensic STL20071,712099.0,0.0,702191.0,2018,7,21,CHECK_WITHDRAWAL,712099.0,M1650113431
342,409000611074',2018-07-21,FDRL/INTERNAL FUND TRANSFE,0.0,1000000.0,1702191.0,2018,7,21,CASH_IN,1000000.0,M183155105
343,409000611074',2018-07-23,FDRL/INTERNAL FUND TRANSFE,0.0,300000.0,2002191.0,2018,7,23,TRANSFER,300000.0,M2001115307
344,409000611074',2018-07-23,Indfor INCOME INDO REMI22071,840.0,0.0,2001351.0,2018,7,23,CASH_OUT,840.0,M172794870
345,409000611074',2018-07-23,INDO GIBL Indiaforensic STL22071,145400.0,0.0,1855951.0,2018,7,23,CHECK_WITHDRAWAL,145400.0,C1234776885
346,409000611074',2018-07-23,Indfor INCOME INDO REMI21071,1920.0,0.0,1854031.0,2018,7,23,PAYEMENT,1920.0,C1330106945
347,409000611074',2018-07-23,INDO GIBL Indiaforensic STL21071,240535.0,0.0,1613496.0,2018,7,23,DEBIT,240535.0,M707531688
348,409000611074',2018-07-24,Indfor INCOME INDO REMI23071,3840.0,0.0,1609656.0,2018,7,24,DEBIT,3840.0,M1799635803
349,409000611074',2018-07-24,INDO GIBL Indiaforensic STL23071,610100.0,0.0,999556.0,2018,7,24,PAYEMENT,610100.0,M1723290893
350,409000611074',2018-07-25,FDRL/INTERNAL FUND TRANSFE,0.0,500000.0,1499556.0,2018,7,25,CASH_IN,500000.0,M2085886997
351,409000611074',2018-07-25,Indfor INCOME INDO REMI24071,3360.0,0.0,1496196.0,2018,7,25,CASH_OUT,3360.0,M1770070706
352,409000611074',2018-07-25,INDO GIBL Indiaforensic STL24071,518500.0,0.0,977696.0,2018,7,25,CASH_OUT,518500.0,C1983747920
353,409000611074',2018-07-25,FDRL/INTERNAL FUND TRANSFE,0.0,300000.0,1277696.0,2018,7,25,CASH_IN,300000.0,C1899073220
354,409000611074',2018-07-25,FDRL/INTERNAL FUND TRANSFE,0.0,300000.0,1577696.0,2018,7,25,CASH_IN,300000.0,C1749186397
355,409000611074',2018-07-26,Indfor INCOME INDO REMI25071,3240.0,0.0,1574456.0,2018,7,26,PAYEMENT,3240.0,C564160838
356,409000611074',2018-07-26,INDO GIBL Indiaforensic STL25071,442250.0,0.0,1132206.0,2018,7,26,PAYEMENT,442250.0,C1531333864
357,409000611074',2018-07-26,FDRL/INTERNAL FUND TRANSFE,0.0,300000.0,1432206.0,2018,7,26,CASH_IN,300000.0,C453211571
358,409000611074',2018-07-27,Indfor INCOME INDO REMI26071,3240.0,0.0,1428966.0,2018,7,27,DEBIT,3240.0,C1590550415
359,409000611074',2018-07-27,INDO GIBL Indiaforensic STL26071,389600.0,0.0,1039366.0,2018,7,27,CHECK_WITHDRAWAL,389600.0,C1590550415
360,409000611074',2018-07-27,FDRL/INTERNAL FUND TRANSFE,0.0,1000000.0,2039366.0,2018,7,27,TRANSFER,1000000.0,C665576141
361,409000611074',2018-07-30,Indfor INCOME INDO REMI27071,2760.0,0.0,2036606.0,2018,7,30,DEBIT,2760.0,C1789550256
362,409000611074',2018-07-30,INDO GIBL Indiaforensic STL27071,457875.0,0.0,1578731.0,2018,7,30,DEBIT,457875.0,C1590550415
363,409000611074',2018-07-30,Indfor INCOME INDO REMI28071,600.0,0.0,1578131.0,2018,7,30,DEBIT,600.0,C1359044626
364,409000611074',2018-07-30,INDO GIBL Indiaforensic STL28071,66800.0,0.0,1511331.0,2018,7,30,PAYEMENT,66800.0,C1531333864
365,409000611074',2018-07-31,Indfor INCOME INDO REMI30071,2280.0,0.0,1509051.0,2018,7,31,PAYEMENT,2280.0,C451111351
366,409000611074',2018-07-31,INDO GIBL Indiaforensic STL30071,341400.0,0.0,1167651.0,2018,7,31,CHECK_WITHDRAWAL,341400.0,C998351292
367,409000611074',2018-07-31,FDRL/INTERNAL FUND TRANSFE,0.0,300000.0,1467651.0,2018,7,31,CASH_IN,300000.0,C1286084959
368,409000611074',2018-08-01,Indfor INCOME INDO REMI31071,2760.0,0.0,1464891.0,2018,8,1,DEBIT,2760.0,C909295153
